GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
54969	5.70e-03	3.39e-04	0.059	-3.583405	-0.21133826	490	HPF1	histone PARylation factor 1
22980	5.79e-03	3.45e-04	0.053	3.5785546	0.18965134	6069.88	TCF25	transcription factor 25
54206	5.80e-03	3.47e-04	0.2873	3.5777928	1.02792009	18.18	ERRFI1	ERBB receptor feedback inhibitor 1
8450	5.81e-03	3.47e-04	0.0452	-3.5775002	-0.16171287	3273.94	CUL4B	cullin 4B
84061	5.85e-03	3.50e-04	0.0527	-3.575306	-0.18855645	4362.76	MAGT1	magnesium transporter 1
53371	5.91e-03	3.54e-04	0.0381	3.5721555	0.13599378	1694.74	NUP54	nucleoporin 54
51091	5.92e-03	3.55e-04	0.0503	-3.5713182	-0.17949587	1178.78	SEPSECS	Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase
105373195	5.92e-03	3.55e-04	0.2649	-3.5714606	-0.94614119	1642.51	LOC105373195	uncharacterized LOC105373195
126299	6.00e-03	3.60e-04	0.0375	-3.5677333	-0.13388356	4240.57	ZNF428	zinc finger protein 428
144983	6.00e-03	3.61e-04	0.0393	3.5673979	0.14025079	2281.58	HNRNPA1L2	heterogeneous nuclear ribonucleoprotein A1 like 2
100527964	6.04e-03	3.63e-04	0.1348	-3.5652941	-0.48061668	67.67	LHX4-AS1	LHX4 antisense RNA 1
10644	6.04e-03	3.63e-04	0.0348	-3.565276	-0.12405961	7555.37	IGF2BP2	insulin like growth factor 2 mRNA binding protein 2
116496	6.11e-03	3.68e-04	0.1525	-3.5617194	-0.54309227	7747.23	NIBAN1	niban apoptosis regulator 1
121536	6.11e-03	3.68e-04	0.0478	-3.5617634	-0.17011203	845.69	AEBP2	AE binding protein 2
105377087	6.11e-03	3.69e-04	0.3183	-3.5613677	-1.133536	41.74	LOC105377087	uncharacterized LOC105377087
246126	6.12e-03	3.70e-04	0.0797	3.5606139	0.28390407	2319.31	TXLNGY	taxilin gamma pseudogene, Y-linked
64645	6.12e-03	3.71e-04	0.0284	-3.5601638	-0.10097131	4252.92	MFSD14A	major facilitator superfamily domain containing 14A
3685	6.15e-03	3.72e-04	0.046	-3.5589154	-0.16370124	2544.64	ITGAV	integrin subunit alpha V
55236	6.17e-03	3.74e-04	0.0401	-3.5578676	-0.14274633	4584.84	UBA6	ubiquitin like modifier activating enzyme 6
25874	6.18e-03	3.75e-04	0.0775	-3.5568969	-0.27570122	2371.81	MPC2	mitochondrial pyruvate carrier 2
6584	6.19e-03	3.76e-04	0.1923	3.5562231	0.68389163	189.06	SLC22A5	solute carrier family 22 member 5
54454	6.23e-03	3.79e-04	0.0464	-3.5543558	-0.16487882	1921.76	ATAD2B	ATPase family AAA domain containing 2B
340390	6.27e-03	3.82e-04	0.1637	3.5522957	0.58140409	204.4	WDR97	WD repeat domain 97
1859	6.29e-03	3.83e-04	0.031	3.5512274	0.11019692	8824.13	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A
57179	6.32e-03	3.86e-04	0.0655	3.5498074	0.23243924	1312.47	KIAA1191	KIAA1191
100129460	6.33e-03	3.86e-04	0.1129	-3.5492142	-0.40072656	196.99	DPY19L1P1	DPY19L1 pseudogene 1
401491	6.34e-03	3.87e-04	0.1838	-3.5485153	-0.65213722	197.12	VLDLR-AS1	VLDLR antisense RNA 1
5499	6.42e-03	3.93e-04	0.0412	-3.5448638	-0.14592967	15186.14	PPP1CA	protein phosphatase 1 catalytic subunit alpha
2322	6.44e-03	3.94e-04	0.6	-3.5438114	-2.12624989	52.42	FLT3	fms related receptor tyrosine kinase 3
100532726	6.59e-03	4.04e-04	0.0843	-3.537528	-0.29819438	1717.28	NDUFC2-KCTD14	NDUFC2-KCTD14 readthrough
7965	6.61e-03	4.05e-04	0.0487	-3.5365147	-0.17239156	1249.01	AIMP2	aminoacyl tRNA synthetase complex interacting multifunctional protein 2
286207	6.64e-03	4.08e-04	0.118	3.5349132	0.41706285	171.83	CFAP157	cilia and flagella associated protein 157
553158	6.65e-03	4.09e-04	0.0599	3.5342205	0.21155303	363.47	PRR5-ARHGAP8	PRR5-ARHGAP8 readthrough
64780	6.67e-03	4.10e-04	0.1058	3.5334603	0.37371373	172.41	MICAL1	microtubule associated monooxygenase, calponin and LIM domain containing 1
4508	6.76e-03	4.16e-04	0.0592	3.5296986	0.20881186	272324.71	ATP6	ATP synthase F0 subunit 6
5168	6.78e-03	4.18e-04	0.2356	-3.5286649	-0.83127997	901.94	ENPP2	ectonucleotide pyrophosphatase/phosphodiesterase 2
100506376	6.82e-03	4.21e-04	0.0652	-3.5262842	-0.23005559	904.94	TTLL10-AS1	TTLL10 antisense RNA 1
56912	6.82e-03	4.21e-04	0.0428	-3.5264827	-0.15084701	1190.66	IFT46	intraflagellar transport 46
10588	6.82e-03	4.21e-04	0.0789	-3.5265077	-0.27833063	784.52	MTHFS	methenyltetrahydrofolate synthetase
100287171	6.91e-03	4.27e-04	0.0612	3.5226423	0.21562774	1494.41	WASHC1	WASH complex subunit 1
51780	6.96e-03	4.31e-04	0.0783	3.5204515	0.27552515	4540.21	KDM3B	lysine demethylase 3B
203238	7.02e-03	4.35e-04	0.0751	-3.5176525	-0.26413405	620.63	CCDC171	coiled-coil domain containing 171
112268109	7.03e-03	4.36e-04	0.2326	-3.5172611	-0.8182863	52.57	LOC112268109	
83443	7.04e-03	4.38e-04	0.0551	3.5162659	0.19383042	3048.81	SF3B5	splicing factor 3b subunit 5
1362	7.04e-03	4.38e-04	0.0396	-3.5162316	-0.13914199	3917.13	CPD	carboxypeptidase D
101929057	7.05e-03	4.39e-04	0.0834	3.5155131	0.29304621	282.66	MDN1-AS1	MDN1 antisense RNA 1
9218	7.05e-03	4.39e-04	0.0328	-3.5155678	-0.11543551	13317.96	VAPA	VAMP associated protein A
811	7.06e-03	4.40e-04	0.0362	-3.5145502	-0.1270617	57549.88	CALR	calreticulin
100528031	7.06e-03	4.41e-04	0.0508	3.5145169	0.17837523	1739.82	FKBP1A-SDCBP2	FKBP1A-SDCBP2 readthrough (NMD candidate)
9754	7.09e-03	4.43e-04	0.116	3.5132708	0.40764913	2574.42	STARD8	StAR related lipid transfer domain containing 8
871	7.18e-03	4.49e-04	0.056	-3.5094716	-0.19649398	3103.51	SERPINH1	serpin family H member 1
9912	7.23e-03	4.53e-04	0.2008	3.5073472	0.70416393	89.74	ARHGAP44	Rho GTPase activating protein 44
4615	7.24e-03	4.54e-04	0.0584	3.506736	0.2049542	1703.38	MYD88	MYD88 innate immune signal transduction adaptor
55810	7.24e-03	4.54e-04	0.0487	3.5067259	0.17061737	1409.8	FOXJ2	forkhead box J2
5080	7.24e-03	4.54e-04	0.1867	-3.5063586	-0.65456425	84.43	PAX6	paired box 6
5792	7.32e-03	4.60e-04	0.1954	3.5032941	0.68443896	1394.87	PTPRF	protein tyrosine phosphatase receptor type F
80728	7.41e-03	4.66e-04	0.26	3.4997776	0.9099561	25.05	ARHGAP39	Rho GTPase activating protein 39
196740	7.43e-03	4.68e-04	0.1719	-3.4986794	-0.60150239	68.87	VSTM4	V-set and transmembrane domain containing 4
1746	7.43e-03	4.68e-04	0.247	-3.4982899	-0.86417755	3562.44	DLX2	distal-less homeobox 2
127254	7.58e-03	4.78e-04	0.288	-3.4927089	-1.00606996	16.51	ERICH3	glutamate rich 3
3454	7.59e-03	4.79e-04	0.1368	3.4923061	0.47774528	2676.01	IFNAR1	interferon alpha and beta receptor subunit 1
8357	7.61e-03	4.81e-04	0.1296	-3.4913638	-0.45238582	164.12	H3C10	H3 clustered histone 10
11062	7.66e-03	4.84e-04	0.0957	-3.4894202	-0.33392866	324.14	DUS4L	dihydrouridine synthase 4 like
8498	7.66e-03	4.85e-04	0.0545	3.4891371	0.19011889	3066.24	RANBP3	RAN binding protein 3
78996	7.66e-03	4.86e-04	0.0424	-3.4884977	-0.14805366	3279.95	CYREN	cell cycle regulator of NHEJ
10940	7.66e-03	4.85e-04	0.1276	3.4886477	0.4450037	2257.55	POP1	POP1 homolog, ribonuclease P/MRP subunit
573	7.69e-03	4.88e-04	0.0416	-3.4873389	-0.14503274	2859.45	BAG1	BAG cochaperone 1
1345	7.75e-03	4.92e-04	0.1011	3.4850309	0.35231636	5237.94	COX6C	cytochrome c oxidase subunit 6C
7693	7.75e-03	4.93e-04	0.0574	-3.4845956	-0.19985582	2406.81	ZNF134	zinc finger protein 134
6286	7.76e-03	4.94e-04	0.2774	-3.4842052	-0.96656528	1480.11	S100P	S100 calcium binding protein P
101928451	7.76e-03	4.95e-04	0.0584	3.4834732	0.20356927	1740.19	LOC101928451	
3178	7.76e-03	4.95e-04	0.0531	3.4832988	0.18489241	59873.93	HNRNPA1	heterogeneous nuclear ribonucleoprotein A1
631	7.76e-03	4.95e-04	0.2159	3.4836097	0.75223633	38.21	BFSP1	beaded filament structural protein 1
105377845	7.92e-03	5.06e-04	0.0427	3.4774616	0.14834577	23700.79	LOC105377845	uncharacterized LOC105377845
7411	7.92e-03	5.06e-04	0.0448	-3.4774861	-0.15593068	2763.4	VBP1	VHL binding protein 1
5914	7.94e-03	5.08e-04	0.052	-3.4762936	-0.18092462	10027.93	RARA	retinoic acid receptor alpha
4438	8.04e-03	5.15e-04	0.2946	3.4729548	1.02301331	15.52	MSH4	mutS homolog 4
157769	8.18e-03	5.25e-04	0.0363	3.46775	0.12582566	12260.91	FAM91A1	family with sequence similarity 91 member A1
4784	8.18e-03	5.25e-04	0.0755	3.4677575	0.26186664	4474.75	NFIX	nuclear factor I X
107986898	8.18e-03	5.26e-04	0.2082	3.4673252	0.72191734	51.17	LINC03047	long intergenic non-protein coding RNA 3047
102724919	8.20e-03	5.27e-04	0.301	3.4666719	1.04355117	20.51	PDC-AS1	PDC antisense RNA 1
10090	8.22e-03	5.29e-04	0.1598	3.465746	0.55369611	144.38	UST	uronyl 2-sulfotransferase
113230	8.24e-03	5.31e-04	0.1215	3.4647905	0.42099191	129.22	MISP3	MISP family member 3
84265	8.24e-03	5.32e-04	0.0584	-3.4643241	-0.20246613	1562.26	POLR3GL	RNA polymerase III subunit GL
6136	8.24e-03	5.32e-04	0.0918	3.4642558	0.31792032	54098.43	RPL12	ribosomal protein L12
286495	8.24e-03	5.32e-04	0.1647	-3.4640174	-0.57052092	45.38	TTC3P1	tetratricopeptide repeat domain 3 pseudogene 1
25934	8.27e-03	5.35e-04	0.0728	-3.4625872	-0.25193581	2605.81	NIPSNAP3A	nipsnap homolog 3A
105370337	8.27e-03	5.35e-04	0.0821	-3.4627331	-0.28426604	560.33	LOC105370337	uncharacterized LOC105370337
7262	8.28e-03	5.36e-04	0.2494	3.4618997	0.86339533	52.15	PHLDA2	pleckstrin homology like domain family A member 2
80774	8.30e-03	5.38e-04	0.0839	-3.4612425	-0.29034931	8287.13	LIMD2	LIM domain containing 2
79774	8.35e-03	5.41e-04	0.0698	-3.4593799	-0.24136976	737.13	GRTP1	growth hormone regulated TBC protein 1
80817	8.36e-03	5.43e-04	0.0844	-3.4587339	-0.29180151	1128.37	CEP44	centrosomal protein 44
116224	8.45e-03	5.49e-04	0.0506	-3.4556479	-0.1749041	995.74	PABIR1	PP2A Aalpha (PPP2R1A) and B55A (PPP2R2A) interacting phosphatase regulator 1
5588	8.50e-03	5.53e-04	0.061	-3.4535724	-0.21051809	4628.94	PRKCQ	protein kinase C theta
84726	8.51e-03	5.54e-04	0.0286	3.4531476	0.09876452	15021.66	PRRC2B	proline rich coiled-coil 2B
9820	8.54e-03	5.57e-04	0.0548	3.4516897	0.18904279	2606.44	CUL7	cullin 7
56851	8.54e-03	5.57e-04	0.063	-3.4516132	-0.21741161	1423.79	EMC7	ER membrane protein complex subunit 7
374868	8.54e-03	5.58e-04	0.0756	-3.451475	-0.26093633	1459.66	ATP9B	ATPase phospholipid transporting 9B (putative)
2632	8.61e-03	5.63e-04	0.0879	-3.4490143	-0.30302161	1668.67	GBE1	1,4-alpha-glucan branching enzyme 1
169200	8.62e-03	5.64e-04	0.0641	3.4485721	0.22120925	1456.08	TMEM64	transmembrane protein 64
533	8.64e-03	5.65e-04	0.0622	-3.4477251	-0.21442345	6834.62	ATP6V0B	ATPase H+ transporting V0 subunit b
5530	8.64e-03	5.66e-04	0.0487	-3.4472335	-0.16789607	6502.3	PPP3CA	protein phosphatase 3 catalytic subunit alpha
54718	8.64e-03	5.66e-04	0.1776	3.4471699	0.61217943	110	BTN2A3P	butyrophilin subfamily 2 member A3, pseudogene
727	8.65e-03	5.68e-04	0.1745	-3.4464775	-0.60133122	61.32	C5	complement C5
4772	8.68e-03	5.70e-04	0.0972	-3.4454656	-0.33505679	3465.22	NFATC1	nuclear factor of activated T cells 1
112268239	8.69e-03	5.72e-04	0.2606	3.4447763	0.89762962	23.42	LOC112268239	uncharacterized LOC112268239
5612	8.70e-03	5.72e-04	0.0387	-3.4444124	-0.13344734	9665.85	THAP12	THAP domain containing 12
152007	8.70e-03	5.73e-04	0.1053	3.4440772	0.36263576	433.37	GLIPR2	GLI pathogenesis related 2
1621	8.78e-03	5.79e-04	0.0748	3.441424	0.25740056	249.46	DBH	dopamine beta-hydroxylase
139322	8.78e-03	5.80e-04	0.0685	-3.4409965	-0.23587177	1322.85	APOOL	apolipoprotein O like
9459	8.78e-03	5.80e-04	0.0528	-3.4409658	-0.18159281	34720.7	ARHGEF6	Rac/Cdc42 guanine nucleotide exchange factor 6
158880	8.85e-03	5.85e-04	0.2953	-3.4385625	-1.01541437	24.86	USP51	ubiquitin specific peptidase 51
25855	8.87e-03	5.87e-04	0.0386	3.4376074	0.13260687	1626.43	BRMS1	BRMS1 transcriptional repressor and anoikis regulator
3550	8.89e-03	5.89e-04	0.0591	3.4366887	0.20315425	3452.01	IK	IK cytokine
8449	8.89e-03	5.89e-04	0.04	3.4366376	0.13749201	4294.57	DHX16	DEAH-box helicase 16
51299	8.94e-03	5.93e-04	0.2194	3.434883	0.7536745	937.27	NRN1	neuritin 1
401647	8.94e-03	5.94e-04	0.2541	3.4343672	0.87273907	50.96	GOLGA7B	golgin A7 family member B
56981	8.98e-03	5.97e-04	0.0586	-3.4331695	-0.20129558	502.56	PRDM11	PR/SET domain 11
107984634	9.08e-03	6.04e-04	0.1733	3.4298664	0.59450331	65.27	LOC107984634	uncharacterized LOC107984634
9788	9.11e-03	6.06e-04	0.1265	3.4287736	0.43382635	338.66	MTSS1	MTSS I-BAR domain containing 1
285830	9.11e-03	6.07e-04	0.4076	3.4284194	1.39736402	27.36	HLA-F-AS1	HLA-F antisense RNA 1
223117	9.12e-03	6.08e-04	0.405	-3.4279555	-1.38848622	19.98	SEMA3D	semaphorin 3D
1293	9.16e-03	6.12e-04	0.4675	-3.4261659	-1.60158923	23.34	COL6A3	collagen type VI alpha 3 chain
84947	9.16e-03	6.12e-04	0.0542	-3.4262584	-0.18563224	901.71	SERAC1	serine active site containing 1
84255	9.16e-03	6.12e-04	0.0863	3.4260427	0.29565119	424.32	SLC37A3	solute carrier family 37 member 3
55201	9.23e-03	6.18e-04	0.0393	3.4236203	0.13440683	6441.27	MAP1S	microtubule associated protein 1S
23166	9.26e-03	6.21e-04	0.1142	3.4222939	0.39078857	18759.26	STAB1	stabilin 1
51306	9.26e-03	6.20e-04	0.035	3.4225016	0.11972702	1673.94	FAM13B	family with sequence similarity 13 member B
26819	9.27e-03	6.22e-04	0.1767	3.4217133	0.6046008	162.35	SNORD32A	small nucleolar RNA, C/D box 32A
9110	9.29e-03	6.24e-04	0.0661	3.4208619	0.22609257	2559.42	MTMR4	myotubularin related protein 4
285367	9.35e-03	6.29e-04	0.0628	-3.4189622	-0.21478896	2079.96	RPUSD3	RNA pseudouridine synthase D3
167227	9.36e-03	6.30e-04	0.0597	3.4183704	0.20411976	2042.43	DCP2	decapping mRNA 2
8565	9.36e-03	6.31e-04	0.0617	-3.4181115	-0.21105998	23780.91	YARS1	tyrosyl-tRNA synthetase 1
9025	9.42e-03	6.36e-04	0.086	3.4159254	0.29393686	1216.98	RNF8	ring finger protein 8
27143	9.42e-03	6.36e-04	0.1001	3.4156286	0.34200212	728.3	PALD1	phosphatase domain containing paladin 1
84305	9.42e-03	6.36e-04	0.0402	-3.4157373	-0.1372494	1646.86	PYM1	PYM homolog 1, exon junction complex associated factor
1798	9.44e-03	6.38e-04	0.0379	3.4148836	0.12951419	2606.77	DPAGT1	dolichyl-phosphate N-acetylglucosaminephosphotransferase 1
140462	9.45e-03	6.39e-04	0.2212	-3.414483	-0.75544942	47.36	ASB9	ankyrin repeat and SOCS box containing 9
54823	9.45e-03	6.40e-04	0.077	-3.414089	-0.26272642	302.04	SWT1	SWT1 RNA endoribonuclease homolog
100996724	9.47e-03	6.41e-04	0.115	-3.4134669	-0.39262532	614.95	PDE4DIPP2	PDE4DIP pseudogene 2
1019	9.48e-03	6.43e-04	0.0424	-3.4127642	-0.14474704	5998.13	CDK4	cyclin dependent kinase 4
10600	9.49e-03	6.44e-04	0.0522	3.412325	0.17826968	4143.27	USP16	ubiquitin specific peptidase 16
102724064	9.59e-03	6.51e-04	0.16	3.409327	0.54533026	140.54	B4GAT1-DT	B4GAT1 divergent transcript
26134	9.59e-03	6.52e-04	0.1079	-3.4090228	-0.36775584	124.12	RALGAPA1P1	RALGAPA1 pseudogene 1
175	9.59e-03	6.53e-04	0.129	-3.4086367	-0.43985209	899.48	AGA	aspartylglucosaminidase
80852	9.60e-03	6.54e-04	0.0783	3.408157	0.2667773	1746.39	GRIP2	glutamate receptor interacting protein 2
3107	9.60e-03	6.55e-04	0.1611	3.4079612	0.54893002	15138.31	HLA-C	major histocompatibility complex, class I, C
11060	9.60e-03	6.55e-04	0.0506	-3.4076619	-0.17231811	2987.07	WWP2	WW domain containing E3 ubiquitin protein ligase 2
3927	9.60e-03	6.55e-04	0.0318	-3.4075672	-0.10850922	17154.59	LASP1	LIM and SH3 protein 1
100131827	9.62e-03	6.57e-04	0.072	-3.4068069	-0.24511984	696.95	ZNF717	zinc finger protein 717
1717	9.63e-03	6.60e-04	0.2213	3.405701	0.75360969	3872.42	DHCR7	7-dehydrocholesterol reductase
9818	9.63e-03	6.60e-04	0.0914	3.4057338	0.31125039	3380.65	NUP58	nucleoporin 58
124512	9.63e-03	6.59e-04	0.0498	-3.4060511	-0.16960577	689.37	METTL23	methyltransferase like 23
9751	9.82e-03	6.74e-04	0.293	3.4000563	0.99615927	88.33	SNPH	syntaphilin
54838	9.83e-03	6.75e-04	0.0407	-3.3997019	-0.1384771	4544.34	WBP1L	WW domain binding protein 1 like
647946	9.83e-03	6.76e-04	0.199	-3.3993065	-0.67634838	58.66	MIR924HG	MIR924 host gene
27072	9.87e-03	6.79e-04	0.0401	-3.3980856	-0.1361093	1651.8	VPS41	VPS41 subunit of HOPS complex
285758	9.89e-03	6.80e-04	0.2043	-3.3973716	-0.69409078	770.32	MROCKI	MARCKS cis regulating lncRNA promoter of cytokines and inflammation
64786	9.89e-03	6.81e-04	0.0667	-3.3969198	-0.22657284	5044.81	TBC1D15	TBC1 domain family member 15
65095	9.93e-03	6.85e-04	0.0524	3.395683	0.1780488	7046.71	KRI1	KRI1 homolog
221545	9.93e-03	6.85e-04	0.0688	3.3953332	0.23346053	849.92	C6orf136	chromosome 6 open reading frame 136
148022	9.98e-03	6.89e-04	0.088	3.3938781	0.29865522	861.81	TICAM1	TIR domain containing adaptor molecule 1
9686	1.00e-02	6.91e-04	0.0367	-3.3929803	-0.1245501	2633.24	VGLL4	vestigial like family member 4
4869	1.00e-02	6.92e-04	0.1502	3.3928663	0.50945603	30340.98	NPM1	nucleophosmin 1
105377384	1.00e-02	6.94e-04	0.2149	3.3920878	0.7288227	39.2	LOC105377384	uncharacterized LOC105377384
64115	1.00e-02	6.95e-04	0.0552	-3.3916532	-0.18721077	16504.34	VSIR	V-set immunoregulatory receptor
10018	1.00e-02	6.97e-04	0.0437	-3.3908834	-0.14804258	2046.61	BCL2L11	BCL2 like 11
403323	1.01e-02	6.98e-04	0.1661	-3.3901727	-0.56312922	49.29	LERFS	lncRNA negative regulator of fibroblast-like synoviocyte migration, SYNCRIP interacting
55093	1.02e-02	7.10e-04	0.0636	3.3858025	0.21538936	725.97	NTAQ1	N-terminal glutamine amidase 1
5106	1.02e-02	7.09e-04	0.1521	-3.3859818	-0.51504015	4571.39	PCK2	phosphoenolpyruvate carboxykinase 2, mitochondrial
100873970	1.02e-02	7.11e-04	0.3215	-3.3851965	-1.08829955	17.66	GPC5-AS2	GPC5 antisense RNA 2
1130	1.03e-02	7.17e-04	0.0544	3.383136	0.18389421	902.23	LYST	lysosomal trafficking regulator
5562	1.03e-02	7.16e-04	0.0422	3.3832091	0.14273993	3452.72	PRKAA1	protein kinase AMP-activated catalytic subunit alpha 1
348801	1.03e-02	7.18e-04	0.0995	-3.3826049	-0.33659268	205.54	LNP1	leukemia NUP98 fusion partner 1
10657	1.03e-02	7.19e-04	0.0309	3.38224	0.10439271	17991.91	KHDRBS1	KH RNA binding domain containing, signal transduction associated 1
4695	1.03e-02	7.21e-04	0.0897	3.3815711	0.30333833	337.84	NDUFA2	NADH:ubiquinone oxidoreductase subunit A2
100500872	1.03e-02	7.21e-04	0.3524	3.3815579	1.19179324	17.34	MIR3911	microRNA 3911
79690	1.04e-02	7.28e-04	0.1188	3.3788983	0.40133817	259.42	GAL3ST4	galactose-3-O-sulfotransferase 4
4509	1.04e-02	7.31e-04	0.0595	3.3778088	0.20112212	79627.6	ATP8	ATP synthase F0 subunit 8
11178	1.05e-02	7.35e-04	0.1544	3.3761815	0.5213643	342.41	LZTS1	leucine zipper tumor suppressor 1
253982	1.06e-02	7.46e-04	0.1368	3.3720783	0.46134082	136.18	ASPHD1	aspartate beta-hydroxylase domain containing 1
54472	1.06e-02	7.47e-04	0.0529	-3.3715475	-0.17825419	3122.23	TOLLIP	toll interacting protein
85027	1.07e-02	7.51e-04	0.0798	3.3703428	0.26885062	4843.16	SMIM3	small integral membrane protein 3
100129361	1.07e-02	7.53e-04	0.0488	-3.3695874	-0.16448661	1139.89	SMIM10L1	small integral membrane protein 10 like 1
100507436	1.07e-02	7.58e-04	0.1062	3.3678564	0.35781873	529.75	MICA	MHC class I polypeptide-related sequence A
26030	1.07e-02	7.57e-04	0.0692	3.3680433	0.23305327	5590.01	PLEKHG3	pleckstrin homology and RhoGEF domain containing G3
57496	1.07e-02	7.58e-04	0.0662	-3.3677279	-0.22303979	1009.9	MRTFB	myocardin related transcription factor B
441212	1.08e-02	7.62e-04	0.0879	-3.3661116	-0.29575986	314.56	RP9P	RP9 pseudogene
860	1.08e-02	7.66e-04	0.4438	-3.3647043	-1.49312997	24.43	RUNX2	RUNX family transcription factor 2
5337	1.09e-02	7.72e-04	0.2073	-3.3624959	-0.69703656	1750.46	PLD1	phospholipase D1
10492	1.09e-02	7.75e-04	0.0373	3.3616496	0.12533005	17209.57	SYNCRIP	synaptotagmin binding cytoplasmic RNA interacting protein
23588	1.10e-02	7.80e-04	0.0525	-3.3599711	-0.17630649	2100.26	KLHDC2	kelch domain containing 2
80204	1.10e-02	7.83e-04	0.0545	-3.3585696	-0.18297416	3997.09	FBXO11	F-box protein 11
27316	1.10e-02	7.84e-04	0.0393	3.3584975	0.13200335	16462.66	RBMX	RNA binding motif protein X-linked
93974	1.11e-02	7.86e-04	0.0373	-3.3577346	-0.12531245	3012.16	ATP5IF1	ATP synthase inhibitory factor subunit 1
4047	1.11e-02	7.87e-04	0.1338	3.3574125	0.44918937	6352.89	LSS	lanosterol synthase
60496	1.11e-02	7.90e-04	0.0403	-3.3562718	-0.13537795	3772.74	AASDHPPT	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase
100507433	1.11e-02	7.90e-04	0.0944	-3.3562382	-0.31681512	250.7	ZNF571-AS1	ZNF571 antisense RNA 1
105374809	1.11e-02	7.91e-04	0.0667	-3.3557688	-0.22371727	1063.46	LOC105374809	uncharacterized LOC105374809
292	1.12e-02	7.98e-04	0.0388	3.3533844	0.13026594	9043.31	SLC25A5	solute carrier family 25 member 5
4893	1.12e-02	8.00e-04	0.0284	-3.3526259	-0.09514743	8195.67	NRAS	NRAS proto-oncogene, GTPase
9046	1.12e-02	8.01e-04	0.0615	3.3525756	0.20626315	4513.5	DOK2	docking protein 2
7251	1.12e-02	8.00e-04	0.0485	-3.3527534	-0.16250655	2566.07	TSG101	tumor susceptibility 101
51646	1.12e-02	8.01e-04	0.084	-3.352316	-0.28176119	3944.8	YPEL5	yippee like 5
343099	1.13e-02	8.06e-04	0.0659	-3.3505586	-0.22087837	1734.6	CCDC18	coiled-coil domain containing 18
84240	1.13e-02	8.07e-04	0.1148	3.3505193	0.38465558	428.12	ZCCHC9	zinc finger CCHC-type containing 9
117854	1.13e-02	8.13e-04	0.207	-3.3482406	-0.69293891	514.56	TRIM6	tripartite motif containing 6
6129	1.13e-02	8.14e-04	0.1546	3.3478363	0.5176384	108989.44	RPL7	ribosomal protein L7
147179	1.14e-02	8.17e-04	0.0353	-3.3468139	-0.11818919	2572.12	WIPF2	WAS/WASL interacting protein family member 2
50999	1.14e-02	8.19e-04	0.0558	-3.3464121	-0.18670113	6723.48	TMED5	transmembrane p24 trafficking protein 5
51714	1.14e-02	8.23e-04	0.0464	-3.3447866	-0.15517608	2812.76	SELENOT	selenoprotein T
55218	1.15e-02	8.25e-04	0.1075	-3.3444052	-0.35950617	568.83	EXD2	exonuclease 3'-5' domain containing 2
23143	1.15e-02	8.29e-04	0.0535	3.3429651	0.17879142	1530.58	LRCH1	leucine rich repeats and calponin homology domain containing 1
2034	1.16e-02	8.40e-04	0.3214	3.3392767	1.0731594	4791.71	EPAS1	endothelial PAS domain protein 1
8444	1.17e-02	8.46e-04	0.1338	3.3371737	0.44658071	1031	DYRK3	dual specificity tyrosine phosphorylation regulated kinase 3
105378539	1.18e-02	8.53e-04	0.0654	-3.334994	-0.21797241	718.58	LOC105378539	
401207	1.18e-02	8.55e-04	0.1283	-3.3342253	-0.42787216	165.01	C5orf63	chromosome 5 open reading frame 63
102725228	1.19e-02	8.59e-04	0.1085	-3.3331034	-0.36176437	199.33	LOC102725228	uncharacterized LOC102725228
100302213	1.19e-02	8.64e-04	0.0468	3.3313641	0.15594809	999.43	MIR1181	microRNA 1181
55700	1.20e-02	8.69e-04	0.0658	3.3299453	0.21926851	11463.81	MAP7D1	MAP7 domain containing 1
22832	1.20e-02	8.73e-04	0.1522	3.3285956	0.50656692	301.49	CEP162	centrosomal protein 162
25843	1.21e-02	8.76e-04	0.0638	-3.3276051	-0.21239585	1104.08	MOB4	MOB family member 4, phocein
79870	1.22e-02	8.84e-04	0.3983	-3.3251025	-1.32441637	172.14	BAALC	BAALC binder of MAP3K1 and KLF4
5429	1.23e-02	8.94e-04	0.0583	3.3219978	0.19355366	1009.45	POLH	DNA polymerase eta
102724360	1.23e-02	8.94e-04	0.1601	3.321801	0.53178894	130.19	HOMER3-AS1	HOMER3 antisense RNA 1
101930593	1.23e-02	8.94e-04	0.0876	3.3218696	0.29100026	327.32	DNAAF3-AS1	DNAAF3 antisense RNA 1
55051	1.23e-02	8.98e-04	0.0254	-3.320612	-0.0842141	2405.35	NRDE2	NRDE-2, necessary for RNA interference, domain containing
101929188	1.24e-02	9.02e-04	0.247	3.3194238	0.81984297	45.54	ITPR3-AS1	ITPR3 antisense RNA 1
11228	1.24e-02	9.02e-04	0.3534	-3.3194441	-1.1729703	36.94	RASSF8	Ras association domain family member 8
10544	1.24e-02	9.03e-04	0.3153	3.3191856	1.046419	42.23	PROCR	protein C receptor
55070	1.25e-02	9.14e-04	0.0751	-3.3158542	-0.24900478	553.55	DET1	DET1 partner of COP1 E3 ubiquitin ligase
