Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation Of Synapse Assembly (GO:0051963)	7/51	0.23599769716223085	0.9999961256887475	0	0	1.4519266266728195	2.0964851063755128	SLITRK2;SLITRK1;SLITRK4;SLITRK3;SLITRK6;SLITRK5;TLR2
Positive Regulation Of Ras Protein Signal Transduction (GO:0046579)	7/51	0.23599769716223085	0.9999961256887475	0	0	1.4519266266728195	2.0964851063755128	GPR174;LPAR6;GPR55;GPR20;GPR4;LPAR4;GPR18
Cellular Response To Amyloid-Beta (GO:1904646)	5/34	0.24196913352074914	0.9999961256887475	0	0	1.5732321466041828	2.232330058794144	PRNP;GJA1;ADRB2;FPR2;TLR6
Regulation Of Myeloid Cell Differentiation (GO:0045637)	4/26	0.25222993695668877	0.9999961256887475	0	0	1.6588490070497166	2.284922110380908	PURB;PRMT6;MAFB;PEX2
Negative Regulation Of Interleukin-1 Beta Production (GO:0032691)	4/26	0.25222993695668877	0.9999961256887475	0	0	1.6588490070497166	2.284922110380908	NLRP2B;PYDC1;PYDC2;FFAR1
Regulation Of Microtubule Nucleation (GO:0010968)	2/10	0.25943739412507755	0.9999961256887475	0	0	2.280379746835443	3.076779253247434	HSPA1B;HSPA1A
Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034135)	2/10	0.25943739412507755	0.9999961256887475	0	0	2.280379746835443	3.076779253247434	TLR1;TLR6
Columnar/Cuboidal Epithelial Cell Differentiation (GO:0002065)	2/10	0.25943739412507755	0.9999961256887475	0	0	2.280379746835443	3.076779253247434	SOX11;SOX4
Steroid Hormone Mediated Signaling Pathway (GO:0043401)	2/10	0.25943739412507755	0.9999961256887475	0	0	2.280379746835443	3.076779253247434	GPER1;OR51E2
Mitotic Spindle Elongation (GO:0000022)	2/10	0.25943739412507755	0.9999961256887475	0	0	2.280379746835443	3.076779253247434	MAP10;KIF4B
Mitotic Spindle Midzone Assembly (GO:0051256)	2/10	0.25943739412507755	0.9999961256887475	0	0	2.280379746835443	3.076779253247434	MAP10;KIF4B
Negative Regulation Of Adenylate Cyclase Activity (GO:0007194)	2/10	0.25943739412507755	0.9999961256887475	0	0	2.280379746835443	3.076779253247434	LTB4R2;AKAP5
Protein Prenylation (GO:0018342)	2/10	0.25943739412507755	0.9999961256887475	0	0	2.280379746835443	3.076779253247434	PLPP6;CHML
Regulation Of T-helper 2 Cell Cytokine Production (GO:2000551)	2/10	0.25943739412507755	0.9999961256887475	0	0	2.280379746835443	3.076779253247434	IFNB1;IFNA2
Regulation Of Biosynthetic Process (GO:0009889)	2/10	0.25943739412507755	0.9999961256887475	0	0	2.280379746835443	3.076779253247434	MID1IP1;THRSP
Regulation Of Calcium Ion Import Across Plasma Membrane (GO:1905664)	2/10	0.25943739412507755	0.9999961256887475	0	0	2.280379746835443	3.076779253247434	PRNP;PPP3R2
Regulation Of Ventricular Cardiac Muscle Cell Membrane Repolarization (GO:0060307)	3/18	0.26037825171984214	0.9999961256887475	0	0	1.8245187436676797	2.455108712756438	KCNE2;KCNE5;GJA5
Membrane Repolarization (GO:0086009)	3/18	0.26037825171984214	0.9999961256887475	0	0	1.8245187436676797	2.455108712756438	KCNE2;KCNE5;KCNJ2
Neuromuscular Process (GO:0050905)	3/18	0.26037825171984214	0.9999961256887475	0	0	1.8245187436676797	2.455108712756438	TIFAB;DCANP1;KCNA1
Neuromuscular Synaptic Transmission (GO:0007274)	3/18	0.26037825171984214	0.9999961256887475	0	0	1.8245187436676797	2.455108712756438	RIMBP3;RIMBP3C;RIMBP3B
Positive Regulation Of Epidermal Cell Differentiation (GO:0045606)	3/18	0.26037825171984214	0.9999961256887475	0	0	1.8245187436676797	2.455108712756438	FOXC1;ZBED2;SFN
Regulation Of cAMP-mediated Signaling (GO:0043949)	3/18	0.26037825171984214	0.9999961256887475	0	0	1.8245187436676797	2.455108712756438	OR51E2;GPR61;GPR62
Action Potential (GO:0001508)	5/35	0.2612590320452166	0.9999961256887475	0	0	1.520706558485463	2.0411575870091356	KCNE2;KCNA1;KCNE5;GPER1;KCNJ2
Nucleobase-Containing Compound Catabolic Process (GO:0034655)	6/44	0.26544746742938274	0.9999961256887475	0	0	1.440759432828647	1.910934446623212	EXOSC6;TREX1;TREX2;RNASE6;RNASE3;RNASE2
Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961)	6/44	0.26544746742938274	0.9999961256887475	0	0	1.440759432828647	1.910934446623212	C1QTNF4;USP27X;USP29;HSPA1B;HSPA1A;TRIM56
Cell-Cell Junction Assembly (GO:0007043)	9/71	0.26606968986157853	0.9999961256887475	0	0	1.3248180566483083	1.7540551491793162	GJC1;CLDN5;GJA1;GJB2;GJD3;GJB1;GJA5;GJB6;GJA4
Negative Regulation Of TOR Signaling (GO:0032007)	7/54	0.2829250703386976	0.9999961256887475	0	0	1.3590236526622745	1.7158668223356284	SPAAR;TMEM127;TSSK1B;TNFAIP8L1;TSSK6;RNF152;TSSK2
Positive Regulation Of Innate Immune Response (GO:0045089)	6/45	0.2829509952162119	0.9999961256887475	0	0	1.4037388283963625	1.7721943832579798	USP27X;IFNB1;IFNK;FPR2;USP29;TRIM56
DNA Catabolic Process (GO:0006308)	3/19	0.28833823064223263	0.9999961256887475	0	0	1.7103913373860182	2.1270787153404624	TREX1;TREX2;FOXL2
Regulation Of Acute Inflammatory Response (GO:0002673)	3/19	0.28833823064223263	0.9999961256887475	0	0	1.7103913373860182	2.1270787153404624	C2CD4A;C2CD4B;FFAR2
DNA Methylation-Dependent Heterochromatin Formation (GO:0006346)	2/11	0.2977404820203795	0.9999961256887475	0	0	2.0268917018284105	2.455646260410504	MBD3L2B;MBD3L1
Cochlea Morphogenesis (GO:0090103)	2/11	0.2977404820203795	0.9999961256887475	0	0	2.0268917018284105	2.455646260410504	TIFAB;POU3F4
sno(s)RNA 3'-End Processing (GO:0031126)	2/11	0.2977404820203795	0.9999961256887475	0	0	2.0268917018284105	2.455646260410504	EXOSC6;FBLL1
Visual Learning (GO:0008542)	2/11	0.2977404820203795	0.9999961256887475	0	0	2.0268917018284105	2.455646260410504	FOXB1;DRD1
Negative Regulation Of Cyclase Activity (GO:0031280)	2/11	0.2977404820203795	0.9999961256887475	0	0	2.0268917018284105	2.455646260410504	LTB4R2;AKAP5
Negative Regulation Of Myotube Differentiation (GO:0010832)	2/11	0.2977404820203795	0.9999961256887475	0	0	2.0268917018284105	2.455646260410504	TMEM119;BHLHA15
Negative Regulation Of Voltage-Gated Potassium Channel Activity (GO:1903817)	2/11	0.2977404820203795	0.9999961256887475	0	0	2.0268917018284105	2.455646260410504	KCNE2;KCNE5
Phasic Smooth Muscle Contraction (GO:0014821)	2/11	0.2977404820203795	0.9999961256887475	0	0	2.0268917018284105	2.455646260410504	TIFAB;HTR1D
RNA Phosphodiester Bond Hydrolysis (GO:0090501)	4/28	0.2978809990421037	0.9999961256887475	0	0	1.520442642338233	1.84134909750605	POP7;RNASE6;RNASE2;RNASE1
Protein O-linked Glycosylation (GO:0006493)	11/93	0.3115412691851103	0.9999961256887475	0	0	1.2241706572711708	1.4276565446758978	C1GALT1C1;B3GNT9;DPM3;FKRP;FUT9;B3GNT5;B3GNT2;GCNT3;GCNT4;POMGNT2;CHST4
Regulation Of Mitotic Spindle Assembly (GO:1901673)	3/20	0.31650037238277945	0.9999961256887475	0	0	1.609690684784552	1.8518378401727356	CHMP1B;HSPA1B;HSPA1A
Regulation Of Toll-Like Receptor Signaling Pathway (GO:0034121)	3/20	0.31650037238277945	0.9999961256887475	0	0	1.609690684784552	1.8518378401727356	NLRP2B;TLR5;TLR2
Negative Regulation Of Small GTPase Mediated Signal Transduction (GO:0051058)	3/20	0.31650037238277945	0.9999961256887475	0	0	1.609690684784552	1.8518378401727356	SPRY3;SPRY2;SPRY1
Positive Regulation Of Leukocyte Activation (GO:0002696)	3/20	0.31650037238277945	0.9999961256887475	0	0	1.609690684784552	1.8518378401727356	CEBPA;PLPP6;TLR6
Positive Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904707)	3/20	0.31650037238277945	0.9999961256887475	0	0	1.609690684784552	1.8518378401727356	JUN;GJA1;HTR1B
Response To Steroid Hormone (GO:0048545)	4/29	0.32107877351370945	0.9999961256887475	0	0	1.4595438418651798	1.6581421999630281	PAQR8;PAQR7;HSPA1B;HSPA1A
Defense Response To Gram-negative Bacterium (GO:0050829)	9/75	0.32163428396111343	0.9999961256887475	0	0	1.2442488913525498	1.4114014653475166	LCE3C;LCE3A;LCE3B;RNASE8;RNASE7;RNASE6;RNASE3;RNASE2;MPEG1
V(D)J Recombination (GO:0033151)	2/12	0.33571091732778213	0.9999961256887475	0	0	1.8241012658227849	1.9910153866380798	RAG2;RAG1
Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:0051315)	2/12	0.33571091732778213	0.9999961256887475	0	0	1.8241012658227849	1.9910153866380798	MIS12;CHAMP1
Regulation Of Sensory Perception (GO:0051931)	2/12	0.33571091732778213	0.9999961256887475	0	0	1.8241012658227849	1.9910153866380798	TMEM100;GPR171
Endochondral Bone Morphogenesis (GO:0060350)	2/12	0.33571091732778213	0.9999961256887475	0	0	1.8241012658227849	1.9910153866380798	FOXC1;TMEM119
Mitotic DNA Integrity Checkpoint Signaling (GO:0044774)	2/12	0.33571091732778213	0.9999961256887475	0	0	1.8241012658227849	1.9910153866380798	HUS1B;ZNF830
Negative Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007175)	2/12	0.33571091732778213	0.9999961256887475	0	0	1.8241012658227849	1.9910153866380798	SOCS6;SOCS5
Cellular Response To Radiation (GO:0071478)	6/48	0.33673808737933386	0.9999961256887475	0	0	1.303254330651591	1.4185269671334566	KDM4D;FIGNL1;NSMCE3;GPR88;GPR52;RHOB
Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208)	5/39	0.34114871867937907	0.9999961256887475	0	0	1.3415016107863023	1.4427001614191173	TLR1;USP17L2;TLR5;ZCCHC3;TLR2
Protein Secretion (GO:0009306)	8/67	0.34206399926114806	0.9999961256887475	0	0	1.237072935586334	1.3270791794949288	CTAGE1;NEUROD1;ARL4D;CTAGE4;CTAGE9;CTAGE8;CTAGE6;CTAGE15
Negative Regulation Of Interleukin-1 Production (GO:0032692)	4/30	0.34439699473214563	0.9999961256887475	0	0	1.4033295645054389	1.4958935089438345	NLRP2B;PYDC1;PYDC2;FFAR1
Negative Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010804)	3/21	0.3447001019793617	0.9999961256887475	0	0	1.5201789935832488	1.6191130171836805	NLRP2B;PYDC1;PYDC2
Positive Regulation Of Transcription Regulatory Region DNA Binding (GO:2000679)	3/21	0.3447001019793617	0.9999961256887475	0	0	1.5201789935832488	1.6191130171836805	NEUROD1;FOXC1;TWIST1
Protein Mannosylation (GO:0035268)	3/21	0.3447001019793617	0.9999961256887475	0	0	1.5201789935832488	1.6191130171836805	DPM3;FKRP;POMGNT2
Neuron Differentiation (GO:0030182)	19/173	0.34936379861232225	0.9999961256887475	0	0	1.125953464308929	1.1840993865371672	FZD5;SOX11;BHLHA15;BHLHE22;BHLHE23;ASCL1;EPOP;POU3F2;ASCL2;NEUROD1;ATOH7;NEUROD4;FUT9;INSM2;INSM1;IER2;SOX4;ATOH1;CDK5R1
Cellular Response To Heat (GO:0034605)	5/40	0.36148752203469736	0.9999961256887475	0	0	1.3031005505650537	1.3259409779800406	TCIM;HSPA6;IER5;HSPA1B;HSPA1A
mRNA 3'-End Processing (GO:0031124)	5/40	0.36148752203469736	0.9999961256887475	0	0	1.3031005505650537	1.3259409779800406	LSM10;MBLAC1;CSTF2T;PEX2;PAPOLB
Positive Regulation Of Monoatomic Ion Transport (GO:0043270)	5/40	0.36148752203469736	0.9999961256887475	0	0	1.3031005505650537	1.3259409779800406	CCR1;CHRM1;DRD1;FFAR1;ADRA2A
Response To Estradiol (GO:0032355)	4/31	0.36774635401198846	0.9999961256887475	0	0	1.3512793076908638	1.3517682463002192	GPER1;NRIP1;SSTR1;SSTR2
Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238)	4/31	0.36774635401198846	0.9999961256887475	0	0	1.3512793076908638	1.3517682463002192	GPER1;G0S2;AGTR2;TLR6
Chemical Synaptic Transmission (GO:0007268)	29/273	0.3695627588863899	0.9999961256887475	0	0	1.0847422324704614	1.079790064050181	CHRM2;CHRM3;CHRM1;KCNA1;CHRM4;CHRM5;NPBWR1;RIMBP3C;RIMBP3B;SLC18A3;DRD5;HTR1E;HTR1F;HTR1D;HTR1A;PCDHB14;HTR1B;PCDHB13;PCDHB11;PCDHB10;OMP;PCDHB2;PCDHB16;PCDHB6;PCDHB5;RIMBP3;PCDHB4;PCDHB3;PCDHB9
Ribosomal Large Subunit Assembly (GO:0000027)	3/22	0.3727886974074109	0.9999961256887475	0	0	1.4400895856662934	1.4209990593058293	DDX28;RPL10L;RRS1
Oligosaccharide Biosynthetic Process (GO:0009312)	3/22	0.3727886974074109	0.9999961256887475	0	0	1.4400895856662934	1.4209990593058293	FUT9;FUT2;FUT1
Regulation Of Fatty Acid Beta-Oxidation (GO:0031998)	2/13	0.3730403036294057	0.9999961256887475	0	0	1.6581818181818182	1.635081376446269	IRS1;TWIST1
Regulation Of Flagellated Sperm Motility (GO:1901317)	2/13	0.3730403036294057	0.9999961256887475	0	0	1.6581818181818182	1.635081376446269	RNASE10;PGAM4
T Cell Differentiation In Thymus (GO:0033077)	2/13	0.3730403036294057	0.9999961256887475	0	0	1.6581818181818182	1.635081376446269	RAG2;RAG1
Relaxation Of Muscle (GO:0090075)	2/13	0.3730403036294057	0.9999961256887475	0	0	1.6581818181818182	1.635081376446269	KBTBD13;KCNJ2
Chondroitin Sulfate Biosynthetic Process (GO:0030206)	2/13	0.3730403036294057	0.9999961256887475	0	0	1.6581818181818182	1.635081376446269	CHST7;CHST12
Endonucleolytic Cleavage Of Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000479)	2/13	0.3730403036294057	0.9999961256887475	0	0	1.6581818181818182	1.635081376446269	LTB4R2;RRS1
Negative Regulation Of T Cell Differentiation (GO:0045581)	2/13	0.3730403036294057	0.9999961256887475	0	0	1.6581818181818182	1.635081376446269	IFNB1;IFNA2
Negative Regulation Of Lyase Activity (GO:0051350)	2/13	0.3730403036294057	0.9999961256887475	0	0	1.6581818181818182	1.635081376446269	LTB4R2;AKAP5
Negative Regulation Of Myoblast Differentiation (GO:0045662)	2/13	0.3730403036294057	0.9999961256887475	0	0	1.6581818181818182	1.635081376446269	EID2B;SOX4
Negative Regulation Of Secretion (GO:0051048)	2/13	0.3730403036294057	0.9999961256887475	0	0	1.6581818181818182	1.635081376446269	TIFAB;DCANP1
Neuromuscular Process Controlling Balance (GO:0050885)	2/13	0.3730403036294057	0.9999961256887475	0	0	1.6581818181818182	1.635081376446269	TIFAB;DCANP1
Positive Regulation Of Glycogen Biosynthetic Process (GO:0045725)	2/13	0.3730403036294057	0.9999961256887475	0	0	1.6581818181818182	1.635081376446269	EPM2AIP1;IRS1
Positive Regulation Of Keratinocyte Differentiation (GO:0045618)	2/13	0.3730403036294057	0.9999961256887475	0	0	1.6581818181818182	1.635081376446269	FOXC1;ZBED2
Potassium Ion Export Across Plasma Membrane (GO:0097623)	2/13	0.3730403036294057	0.9999961256887475	0	0	1.6581818181818182	1.635081376446269	KCNE2;KCNE5
Sulfur Compound Biosynthetic Process (GO:0044272)	8/70	0.3884658675175313	0.9999961256887475	0	0	1.177017972116188	1.1129293083790854	CHST6;CHST7;CHST12;DSEL;B3GNT2;CHST14;CHST5;CHST2
Purine Ribonucleoside Triphosphate Metabolic Process (GO:0009205)	4/32	0.3910432629314016	0.9999961256887475	0	0	1.302946926363044	1.2233851801336861	FIGNL1;GIMAP7;HSPA1B;HSPA1A
Regulation Of Cytokinesis (GO:0032465)	9/80	0.3937419729429759	0.9999961256887475	0	0	1.1563036757128136	1.0777437971875479	MAP10;OR1A2;KLHL9;MRGPRX2;TAS2R13;CDC14C;OR2A4;RXFP3;SSTR5
Positive Regulation Of Cell Junction Assembly (GO:1901890)	7/61	0.3985842782941211	0.9999961256887475	0	0	1.1823933070125963	1.0876083015684828	CLDN5;SLITRK2;SLITRK1;SLITRK4;SLITRK3;SLITRK6;SLITRK5
Positive Regulation Of Interleukin-8 Production (GO:0032757)	7/61	0.3985842782941211	0.9999961256887475	0	0	1.1823933070125963	1.0876083015684828	TLR1;ZNF580;FFAR2;TLR5;HSPA1B;TLR2;HSPA1A
Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)	3/23	0.4006332154231668	0.9999961256887475	0	0	1.3680091185410335	1.25133017757238	NANOS1;NANOS2;TOB1
Endocrine System Development (GO:0035270)	3/23	0.4006332154231668	0.9999961256887475	0	0	1.3680091185410335	1.25133017757238	SOX2;SOX3;FOXE1
Negative Regulation Of Protein Tyrosine Kinase Activity (GO:0061099)	3/23	0.4006332154231668	0.9999961256887475	0	0	1.3680091185410335	1.25133017757238	DUSP22;SOCS6;SOCS5
7-Methylguanosine RNA Capping (GO:0009452)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	CMTR2
Regulation Of Endothelial Cell-Matrix Adhesion Via Fibronectin (GO:1904904)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	FUT1
L-ornithine Transmembrane Transport (GO:1903352)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	SLC25A2
Regulation Of Glutamate Receptor Signaling Pathway (GO:1900449)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	PRNP
acetyl-CoA Biosynthetic Process From Pyruvate (GO:0006086)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	PDHA2
Adenylate Cyclase-Activating Dopamine Receptor Signaling Pathway (GO:0007191)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	DRD5
Aminophospholipid Transport (GO:0015917)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	TMEM30B
Autocrine Signaling (GO:0035425)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	HILPDA
Regulation Of Neutrophil Activation (GO:1902563)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	PLPP6
Behavioral Fear Response (GO:0001662)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	HTR1A
Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:0002043)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	NRARP
Regulation Of Resting Membrane Potential (GO:0060075)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	KCNJ2
Cellular Response To Lipoteichoic Acid (GO:0071223)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	TLR2
Cellular Response To Magnesium Ion (GO:0071286)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	KCNA1
Regulation Of Ventricular Cardiac Muscle Cell Membrane Depolarization (GO:0060373)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	GJA5
Resolution Of Recombination Intermediates (GO:0071139)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	RMI1
Response To Bile Acid (GO:1903412)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	GPBAR1
Response To Lipoteichoic Acid (GO:0070391)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	TLR2
Detection Of Virus (GO:0009597)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	ZCCHC3
Ruffle Assembly (GO:0097178)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	ARF6
Female Gonad Development (GO:0008585)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	ZFP42
Telencephalon Cell Migration (GO:0022029)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	FOXB1
Tight Junction Organization (GO:0120193)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	CLDN5
Glutamate Catabolic Process (GO:0006538)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	GLUD2
Trigeminal Nerve Development (GO:0021559)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	TIFAB
Urea Cycle (GO:0000050)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	SLC25A2
Glycosyl Compound Biosynthetic Process (GO:1901659)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	TRMT12
Guanine Nucleotide Transmembrane Transport (GO:1903790)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	LRRC8D
Wybutosine Biosynthetic Process (GO:0031591)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	TRMT12
Wybutosine Metabolic Process (GO:0031590)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	TRMT12
Kidney Morphogenesis (GO:0060993)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	SOX4
Leukocyte Apoptotic Process (GO:0071887)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	HCAR2
Leukocyte Chemotaxis Involved In Inflammatory Response (GO:0002232)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	FFAR2
mRNA 3'-End Processing By Stem-Loop Binding And Cleavage (GO:0006398)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	LSM10
Mitochondrial RNA 3'-End Processing (GO:0000965)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	TRMT10C
Morphogenesis Of An Endothelium (GO:0003159)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	RHOB
Negative Regulation Of Cellular Extravasation (GO:0002692)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	ENC1
Negative Regulation Of Chemokine-Mediated Signaling Pathway (GO:0070100)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	RNF113A
Negative Regulation Of Erythrocyte Differentiation (GO:0045647)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	MAFB
Negative Regulation Of Glial Cell Proliferation (GO:0060253)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	SOX11
Negative Regulation Of Histone Acetylation (GO:0035067)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	TWIST1
Negative Regulation Of Meiotic Cell Cycle (GO:0051447)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	NANOS2
Negative Regulation Of Morphogenesis Of An Epithelium (GO:1905331)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	TACSTD2
Negative Regulation Of Protein Targeting To Membrane (GO:0090315)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	USP17L2
Negative Regulation Of Relaxation Of Muscle (GO:1901078)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	TIFAB
Negative Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034136)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	TLR6
Negative Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0097201)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	JUN
Negative Regulation Of Trophoblast Cell Migration (GO:1901164)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	GJA1
Pericardium Morphogenesis (GO:0003344)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	FLRT3
Pexophagy (GO:0000425)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	PEX2
Polyamine Transport (GO:0015846)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	TAF7
Positive Regulation Of CD4-positive, CD25-positive, Alpha-Beta Regulatory T Cell Differentiation (GO:0032831)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	KLHL25
Positive Regulation Of Gonad Development (GO:1905941)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	SRY
Positive Regulation Of Interleukin-18 Production (GO:0032741)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	TLR2
Positive Regulation Of Male Gonad Development (GO:2000020)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	SRY
Positive Regulation Of Microglial Cell Migration (GO:1904141)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	P2RY12
Positive Regulation Of Mitotic Cytokinesis (GO:1903490)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	NUP62
Positive Regulation Of Osteoblast Proliferation (GO:0033690)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	TMEM119
Positive Regulation Of Pyruvate Dehydrogenase Activity (GO:1904184)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	PDP2
Positive Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034137)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	TLR1
Positive Regulation Of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905065)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	GPER1
Prepulse Inhibition (GO:0060134)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	DRD1
Protein Geranylgeranylation (GO:0018344)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	CHML
Protein Localization To Membrane Raft (GO:1903044)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	MYADM
Protein Sulfation (GO:0006477)	1/5	0.40575983639144925	0.9999961256887475	0	0	2.279731781376518	2.056304001742185	CHST5
Regulation Of Interleukin-8 Production (GO:0032677)	9/81	0.4083048991552926	0.9999961256887475	0	0	1.1401803861788617	1.0213064125832467	TLR1;ZNF580;C5AR2;FFAR2;TLR6;TLR5;HSPA1B;TLR2;HSPA1A
Regulation Of Hemopoiesis (GO:1903706)	2/14	0.4094844078671291	0.9999961256887475	0	0	1.519915611814346	1.3570664611734435	PURB;MAFB
Regulation Of Sensory Perception Of Pain (GO:0051930)	2/14	0.4094844078671291	0.9999961256887475	0	0	1.519915611814346	1.3570664611734435	TMEM100;GPR171
Cellular Response To Exogenous dsRNA (GO:0071360)	2/14	0.4094844078671291	0.9999961256887475	0	0	1.519915611814346	1.3570664611734435	IFNB1;ZCCHC3
Genitalia Development (GO:0048806)	2/14	0.4094844078671291	0.9999961256887475	0	0	1.519915611814346	1.3570664611734435	TIFAB;DCANP1
